household_key,department_total,commodity_total,commodity_sub_total,quantity_average,quantity_min,quantity_max,sales_total,sales_min_item,sales_max_item,coupon_total,coupon_average_item,coupon_min_item,coupon_max_item,num_national,num_products,national_brand_percent,PAlive,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,clv,cluster
1138,9,98,181,1.9039370078740157,0,20,4546.37,0,41.35,-811.47,-0.6389527559055118,-50.04,0,884,1270,0.6960629921259842,1.000000000000142,35-44,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,4501.79774516201,4
1139,18,165,362,1.2553191489361701,0,9,7539.55,0,59.99,-690.7,-0.3673936170212766,-10,0,1667,1880,0.8867021276595745,0.9994266494364452,NA,NA,NA,NA,NA,NA,NA,7060.801397118611,4
1140,11,92,138,65.42140468227424,0,19148,1164.18,0,45.38,-186.85999999999999,-0.6249498327759198,-26.36,0,239,299,0.7993311036789298,0.9932087815885634,NA,NA,NA,NA,NA,NA,NA,686.5293764525622,3
1141,11,101,184,1.2939866369710469,0,7,1137.28,0,21.99,-274.45,-0.6112472160356347,-9.66,0,252,449,0.5612472160356348,0.9980315837765337,NA,NA,NA,NA,NA,NA,NA,940.9183095340892,4
1142,20,189,491,181.95551393116367,0,17488,15178.960000000001,0,50,-1913.35,-0.4479864200421447,-27.98,0,2398,4271,0.5614610161554671,0.9999249996945473,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,14918.259266485738,3
1143,7,25,30,1.6428571428571428,1,7,173.31,0.88,17.5,-60.49,-1.4402380952380953,-14.63,0,34,42,0.8095238095238095,0.9889679644313415,NA,NA,NA,NA,NA,NA,NA,81.59499435645309,4
1144,5,26,33,286.82758620689657,1,9345,187.09,0.6,27,-10.26,-0.17689655172413793,-1.2,0,41,58,0.7068965517241379,0.9989846473100346,NA,NA,NA,NA,NA,NA,NA,168.1796212321791,1
1145,11,134,295,1.4772937905468027,0,20,3875.17,0,78.98,-820.03,-0.7599907321594068,-10.95,0,690,1079,0.6394810009267841,0.999704386604842,NA,NA,NA,NA,NA,NA,NA,3727.0029380274673,4
1146,18,150,355,174.1569176882662,0,24554,8854.64,0,60.87,-2104.26,-0.7370437828371278,-21.98,0,1880,2855,0.658493870402802,1.0000000000001537,35-44,B,35-49K,Homeowner,1 Adult Kids,4,3+,8767.829804056282,2
1147,13,114,284,1.3662477558348294,0,12,3779.36,0,23.99,-585.11,-0.5252333931777379,-14.99,0,826,1114,0.7414721723518851,0.999933744993947,19-24,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,3717.675986481664,4
1148,10,53,74,686.6379310344828,0,11993,478.59000000000003,0,28.99,-49.31,-0.42508620689655174,-20.63,0,64,116,0.5517241379310345,0.999800610934661,NA,NA,NA,NA,NA,NA,NA,464.6336541734021,1
1149,7,37,52,1.4166666666666667,0,6,307.91,0,35.96,-48.08,-0.6677777777777778,-28,0,60,72,0.8333333333333334,0.9957657319465554,NA,NA,NA,NA,NA,NA,NA,214.1952598932697,4
1150,8,78,118,1.5865724381625441,1,10,845.39,0.15,20,-153.99,-0.5441342756183746,-10.32,0,198,283,0.6996466431095406,0.885649353180758,NA,NA,NA,NA,NA,NA,NA,67.31785351803774,4
1151,13,96,193,19.002649006622516,1,10106,2808.91,0,23.38,-420.64,-0.5571390728476822,-11.6,0,572,755,0.7576158940397351,0.9997429470234954,45-54,U,Under 15K,Probable Renter,Single Male,1,None/Unknown,2711.66744779211,1
1152,15,103,169,149.4,0,12161,1305.66,0,39.98,-220.8,-0.5967567567567568,-5.25,0,256,370,0.6918918918918919,0.9976161992278687,NA,NA,NA,NA,NA,NA,NA,1043.9924184456977,1
1153,11,76,142,1.4619047619047618,1,6,1142.86,0,32.07,-285.91,-0.6807380952380953,-8.21,0,223,420,0.530952380952381,0.9995116504208248,NA,NA,NA,NA,NA,NA,NA,1078.9643133586987,4
1154,11,131,262,1.342652329749104,0,14,3803.55,0,36.86,-817.06,-0.5857060931899641,-19,0,969,1395,0.6946236559139785,0.9999999999999574,45-54,A,35-49K,Homeowner,Unknown,2,None/Unknown,3766.260294101587,4
1155,12,100,217,1.353191489361702,0,10,2053.02,0,17.3,-570.59,-0.8093475177304964,-19.13,0,481,705,0.6822695035460993,1.0000000000000142,NA,NA,NA,NA,NA,NA,NA,2032.8923529440638,4
1156,11,89,149,1.46875,0,8,999.33,0,50,-136.72,-0.5340625,-10.96,0,208,256,0.8125,0.9654678154304629,NA,NA,NA,NA,NA,NA,NA,222.2061766392048,4
1157,12,143,298,1.114864864864865,0,5,2779.86,0,32.99,-319.44,-0.3597297297297297,-5,0,704,888,0.7927927927927928,0.9368896940905095,NA,NA,NA,NA,NA,NA,NA,376.5004723131539,4
1158,12,141,279,109.10590277777777,0,27002,2903.2,0,78.55,-742.08,-0.6441666666666667,-14.41,0,659,1152,0.5720486111111112,0.9999999999999645,45-54,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,2874.737254891745,2
1159,14,150,348,158.41416165664663,0,15819,4468.63,0,38.86,-649.9,-0.43413493653974616,-16.83,0,1191,1497,0.7955911823647295,0.9996817990097054,45-54,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,4288.363742984679,3
1160,16,146,328,18.956927867151013,0,7932,4377.96,0,28,-1010.01,-0.5241359626362221,-13.75,0,978,1927,0.5075246497145822,0.9999999999999574,65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,4335.038823510927,1
1161,14,143,321,8.874172185430464,0,2385,1377.57,0,11.98,-301.75,-0.4995860927152318,-13,0,419,604,0.6937086092715232,0.9995196830902312,NA,NA,NA,NA,NA,NA,NA,1301.5488210029682,4
1162,8,50,68,287.3611111111111,1,12939,431.76,0,33.6,-98.25,-0.5458333333333334,-8.99,0,121,180,0.6722222222222223,0.0015570210622118316,NA,NA,NA,NA,NA,NA,NA,4.239476775115749,1
1163,15,167,445,237.67075664621677,0,14985,4808.01,0,99.99,-819.39,-0.5585480572597137,-20,0,1010,1467,0.6884798909338786,0.9914178689339394,35-44,U,Under 15K,Unknown,Unknown,1,None/Unknown,2562.0703191327293,3
1164,13,115,234,1.3625180897250362,0,8,4689.35,0,38.97,-314.34,-0.22745296671490595,-9.99,0,1122,1382,0.8118668596237337,1.0000000000000568,25-34,U,15-24K,Unknown,Single Male,1,None/Unknown,4643.375980418547,4
1165,13,115,198,105.79141104294479,0,11987,1413.52,0,30.54,-293.2,-0.5995910020449898,-5.22,0,398,489,0.8139059304703476,0.9995990101391916,NA,NA,NA,NA,NA,NA,NA,1345.700726099475,1
1166,17,189,542,344.24034902168165,0,20951,12300.62,0,55.5,-2640.73,-0.6982363828662084,-15.98,0,2710,3782,0.7165520888418826,1.0000000000001208,45-54,A,125-149K,Homeowner,2 Adults Kids,3,1,12180.025686421626,2
1167,17,185,448,134.96115485564303,0,30055,6798.79,0,59.48,-797.67,-0.4187244094488189,-13.73,0,1459,1905,0.7658792650918635,0.9997375463714744,35-44,U,50-74K,Homeowner,2 Adults Kids,4,2,6559.966495113524,2
1168,10,64,96,1.0740740740740742,0,4,874.23,0,31.98,-76.7,-0.35509259259259257,-9.69,0,150,216,0.6944444444444444,0.999221377228178,NA,NA,NA,NA,NA,NA,NA,803.1259057605305,4
1169,16,137,306,7.5633333333333335,0,7146,5159.4,0,19.99,-1280.21,-0.6096238095238096,-13,0,1440,2100,0.6857142857142857,0.9993581747508472,19-24,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,4800.696804775606,1
1170,4,16,18,1.8571428571428572,1,6,68.45,0.49,15.96,-7.05,-0.33571428571428574,-1.22,0,16,21,0.7619047619047619,0.9942213362526501,NA,NA,NA,NA,NA,NA,NA,42.956059305092374,4
1171,11,87,128,46.75636363636364,1,7021,996.6,0,79.95,-82.05,-0.2983636363636364,-3.9,0,191,275,0.6945454545454546,0.9997146687333124,NA,NA,NA,NA,NA,NA,NA,959.4532117413394,1
1172,15,155,337,13.169940222032452,0,13864,4569.24,0,88.88,-605.11,-0.5167463706233988,-7,0,830,1171,0.7087959009393681,0.9999315095009906,25-34,B,50-74K,Unknown,Single Male,1,None/Unknown,4493.66618546933,3
1173,10,82,125,248.63942307692307,1,10002,655.77,0.24,27,-65.51,-0.3149519230769231,-8.1,0,144,208,0.6923076923076923,0.9594363895576623,NA,NA,NA,NA,NA,NA,NA,128.42059272912164,1
1174,15,154,302,1.2650602409638554,0,20,2156.65,0,12,-473.03,-0.474929718875502,-7.6,0,674,996,0.6767068273092369,0.9991799648765491,25-34,U,Under 15K,Unknown,2 Adults Kids,5+,3+,1973.659371881906,4
1175,21,161,365,400.9112667834209,0,23548,7403.51,0,50,-614.34,-0.3586339754816112,-8.88,0,1466,1713,0.8558085230589609,0.9994515850118407,25-34,A,50-74K,Homeowner,Single Female,2,None/Unknown,6949.789685802559,2
1176,6,29,38,1.2857142857142858,0,4,240.85,0,35.96,-48.44,-0.692,-5.67,0,56,70,0.8,0.999441789645399,NA,NA,NA,NA,NA,NA,NA,225.8798768735159,4
1177,9,41,69,1.0518518518518518,0,3,337.98,0.01,25,-28.15,-0.20851851851851852,-3.48,0,123,135,0.9111111111111111,0.9989943983216328,NA,NA,NA,NA,NA,NA,NA,304.0873914654411,4
1178,15,163,367,157.08017135862914,0,15001,5022.28,0,99.99,-1358.55,-0.8314259485924113,-10.28,0,812,1634,0.4969400244798042,0.9997027413823768,45-54,U,15-24K,Unknown,Single Female,1,None/Unknown,4829.481462447897,3
1179,17,190,505,219.30974783590517,0,24772,9428.4,0,116.99,-1515.3,-0.5703048550997365,-15,0,2083,2657,0.7839668799397818,1.0000000000000284,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,9335.96470590888,2
1180,14,137,296,344.05472972972973,0,21438,5430.04,0,71.91,-789.95,-0.53375,-15.36,0,741,1480,0.5006756756756757,0.9978434629501305,NA,NA,NA,NA,NA,NA,NA,4422.973657439065,3
1181,13,133,273,21.80199115044248,0,8748,2196.58,0,25,-462.23,-0.511316371681416,-6,0,528,904,0.584070796460177,0.9995718406019352,NA,NA,NA,NA,NA,NA,NA,2085.7419022233266,1
1182,11,114,219,89.18456883509833,0,9394,1966.38,0,30.99,-296.26,-0.4481996974281392,-14.96,0,422,661,0.6384266263237519,0.9788666827289985,NA,NA,NA,NA,NA,NA,NA,625.4077417312251,1
1183,9,59,80,1.4744525547445255,0,24,260.04,0,8.99,-96.27,-0.7027007299270073,-4.31,0,79,137,0.5766423357664233,0.9973058997460039,NA,NA,NA,NA,NA,NA,NA,202.84272463835035,4
1184,13,81,124,22.674107142857142,1,4767,713.9,0,12.99,-148.34,-0.6622321428571428,-4.17,0,171,224,0.7633928571428571,0.9986824160096439,NA,NA,NA,NA,NA,NA,NA,624.6041390057446,4
1185,10,105,182,12.688940092165899,0,4879,1334.18,0,20,-246.64,-0.568294930875576,-6,0,258,434,0.5944700460829493,0.9997136834442121,NA,NA,NA,NA,NA,NA,NA,1284.3273845954202,4
1186,19,182,462,96.96125730994152,0,16547,6060.38,0,150,-622.67,-0.45516812865497075,-19.58,0,1163,1368,0.8501461988304093,0.9997805756272805,45-54,A,50-74K,Homeowner,1 Adult Kids,5+,3+,5872.115973403892,3
1187,11,125,248,1.3608587943848058,0,20,2996.18,0,28.99,-436.22,-0.3602146985962015,-8.05,0,1014,1211,0.8373245251857968,0.9999308206637132,NA,NA,NA,NA,NA,NA,NA,2946.422530764628,4
1188,16,159,405,6.285839544059623,0,5246,3722.22,0,12.99,-1217.42,-0.5337220517316966,-17.97,0,1497,2281,0.6562911003945638,0.9994480877554035,45-54,U,35-49K,Renter,Unknown,1,None/Unknown,3492.9475924576946,4
1189,12,84,146,1.424908424908425,0,24,954.21,0,139.93,-123.24,-0.45142857142857146,-15,0,234,273,0.8571428571428571,0.9987601656805452,NA,NA,NA,NA,NA,NA,NA,840.6307185191913,4
1190,19,164,347,192.893864013267,0,15175,3327.02,0,43.08,-563.22,-0.4670149253731343,-12.99,0,843,1206,0.6990049751243781,0.9999999999999929,25-34,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,3294.4021568604016,3
1191,10,122,248,1.2271604938271605,0,6,2485.87,0,19.72,-323.06,-0.39883950617283953,-7.49,0,715,810,0.8827160493827161,0.9998508445294908,NA,NA,NA,NA,NA,NA,NA,2425.323695791899,4
1192,11,87,170,394.5120350109409,0,12084,1482.54,0,25,-247.73,-0.5420787746170679,-16,0,291,457,0.6367614879649891,0.9998574702953743,NA,NA,NA,NA,NA,NA,NA,1447.3758883330006,1
1193,15,157,356,5.969104665825977,0,4860,4723.65,0,23.94,-1117.19,-0.7044073139974779,-15.15,0,1036,1586,0.6532156368221942,0.9935866028483666,NA,NA,NA,NA,NA,NA,NA,2849.708480621813,4
1194,13,117,234,1.1897810218978102,0,4,1276.74,0,32.99,-255.25,-0.4657846715328467,-8.99,0,332,548,0.6058394160583942,0.9991091972246546,NA,NA,NA,NA,NA,NA,NA,1160.8170373247613,4
1195,13,94,167,121.7560975609756,0,17775,1271.09,0,61.96,-172.95,-0.4686991869918699,-13.6,0,312,369,0.8455284552845529,0.9995569945866207,NA,NA,NA,NA,NA,NA,NA,1205.2357377128376,3
1196,14,104,190,1.3223443223443223,0,6,1915.95,0,29.98,-224.99,-0.41206959706959706,-8.6,0,498,546,0.9120879120879121,0.9964023271457211,NA,NA,NA,NA,NA,NA,NA,1395.2138699039122,4
1197,18,171,449,228.01861167002014,0,18260,7988.7300000000005,0,42.69,-1282.19,-0.6449647887323944,-18.88,0,1666,1988,0.8380281690140845,0.9992717965560367,35-44,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,7373.470459397562,3
1198,9,73,120,1.2636986301369864,0,5,1004.6,0,23.91,-247.13,-0.8463356164383562,-14.41,0,199,292,0.6815068493150684,0.9982962020306605,NA,NA,NA,NA,NA,NA,NA,849.9386122334905,4
1199,6,23,31,1.127659574468085,1,3,163.57,0.88,17.99,-22.25,-0.4734042553191489,-3.77,0,33,47,0.7021276595744681,0.056039100724396836,NA,NA,NA,NA,NA,NA,NA,1.6978303059591844,4
1200,12,115,226,1.1870503597122302,0,6,1619.45,0,39.61,-365.45,-0.6572841726618704,-14.51,4.440892e-16,416,556,0.7482014388489209,0.99683141150629,NA,NA,NA,NA,NA,NA,NA,1217.7258329407355,4
1201,13,72,100,30.415300546448087,0,5359,537.6,0,29.99,-122.23,-0.6679234972677596,-6.69,0,138,183,0.7540983606557377,0.9985375727910166,NA,NA,NA,NA,NA,NA,NA,464.41246871998135,4
1202,9,45,59,111.9375,0,14065,587.47,0,76.68,-132.14000000000001,-1.0323437500000001,-13.98,0,82,128,0.640625,0.9986496337979239,NA,NA,NA,NA,NA,NA,NA,512.5037200030415,1
1203,18,154,386,52.36564540431944,0,9622,6385.44,0,35.97,-908,-0.45605223505775994,-6.9,0,1719,1991,0.8633852335509794,0.999928281048501,NA,NA,NA,NA,NA,NA,NA,6277.813824538606,1
1204,14,123,236,14.381107491856678,0,7983,2043.13,0,49.99,-559.21,-0.9107654723127036,-30,0,397,614,0.6465798045602605,0.9997779230929947,NA,NA,NA,NA,NA,NA,NA,1979.147028662095,1
1205,16,152,356,5.258440761203192,0,4765,4383.72,0,56.34,-1085.5,-0.6663597298956415,-39.6,0,1151,1629,0.7065684468999386,0.8263317829701871,NA,NA,NA,NA,NA,NA,NA,236.3360641888623,4
1206,18,184,506,1.1440712262242008,0,7,6172.13,0,33.33,-1285.61,-0.5202792391744233,-22.53,0,1573,2471,0.6365843787940105,0.9854002554744448,NA,NA,NA,NA,NA,NA,NA,2484.4237366854045,4
1207,12,82,120,1.2195845697329377,0,6,765.37,0,24.43,-266.64,-0.7912166172106825,-13.45,0,190,337,0.5637982195845698,0.99940442751601,NA,NA,NA,NA,NA,NA,NA,715.2670360135436,4
1208,12,114,206,37.86926605504587,0,6805,1078.06,0,30.97,-165.14,-0.3787614678899083,-7.26,0,243,436,0.5573394495412844,0.9977026701426289,NA,NA,NA,NA,NA,NA,NA,868.0671305843404,1
1209,10,53,67,1.336734693877551,0,6,361.42,0,31.47,-46.28,-0.4722448979591837,-5.78,0,67,98,0.6836734693877551,0.9999347081900926,NA,NA,NA,NA,NA,NA,NA,355.5551825277456,4
1210,9,97,160,1.5194805194805194,0,12,921.33,0,19.99,-225.14000000000001,-0.5847792207792207,-9.84,0,177,385,0.4597402597402597,0.9985799353628066,NA,NA,NA,NA,NA,NA,NA,798.8548068020273,4
1211,14,124,254,314.5507246376812,0,17087,9045.04,0,50.97,-971.74,-0.6706280193236714,-18.18,0,1309,1449,0.9033816425120773,1.0000000000001563,NA,NA,NA,NA,NA,NA,NA,8956.363137394901,3
1212,6,45,62,1.173913043478261,1,4,195.27,0.44,8.1,-43.23,-0.4698913043478261,-2.05,0,54,92,0.5869565217391305,0.9980926491628428,NA,NA,NA,NA,NA,NA,NA,162.38338055171997,4
1213,12,72,101,297.3010752688172,0,15040,622.22,0,43,-85.09,-0.4574731182795699,-5.46,0,147,186,0.7903225806451613,0.9995459900026202,NA,NA,NA,NA,NA,NA,NA,589.3621721004617,1
1214,8,17,20,1.8888888888888888,1,11,122.95,0.79,16.5,-21.43,-0.7937037037037037,-5.39,0,21,27,0.7777777777777778,0.9971775237213164,NA,NA,NA,NA,NA,NA,NA,94.94625312392151,4
1215,9,76,120,1.5885416666666667,1,10,786.45,0.34,59.99,-86.22,-0.4490625,-5.57,0,157,192,0.8177083333333334,0.9987458802905284,NA,NA,NA,NA,NA,NA,NA,691.9596787538635,4
1216,16,174,477,1.2122107336287542,0,10,5303.53,0,39.99,-926.72,-0.4562875430822255,-13.8,0,1564,2031,0.7700640078778926,0.9999999999999432,NA,NA,NA,NA,NA,NA,NA,5251.534607813281,4
1217,15,141,316,91.86639260020554,0,14784,2656.9,0,30,-604.08,-0.6208427543679342,-21.71,0,712,973,0.7317574511819116,0.9996120400918133,NA,NA,NA,NA,NA,NA,NA,2532.597337722626,3
1218,18,148,321,157.09466911764707,0,17352,3093.53,0,40.05,-670.24,-0.6160294117647059,-18.42,0,829,1088,0.7619485294117647,0.9988388206576478,45-54,A,35-49K,Homeowner,2 Adults Kids,4,2,2744.5139806025627,3
1219,11,88,146,1.3579545454545454,0,10,823.08,0,12.03,-145.93,-0.4145738636363636,-5.97,0,254,352,0.7215909090909091,0.999848242953663,19-24,A,15-24K,Homeowner,2 Adults Kids,3,1,802.8271209754492,4
1220,11,109,191,1.2962962962962963,0,6,787.04,0,13.29,-172.09,-0.4902849002849003,-9.21,0,236,351,0.6723646723646723,0.9670415282921859,NA,NA,NA,NA,NA,NA,NA,181.4133256111319,4
1221,11,87,134,1.162162162162162,0,6,652.34,0,23.4,-82.38,-0.37108108108108107,-5,0,129,222,0.581081081081081,0.997169003510544,NA,NA,NA,NA,NA,NA,NA,503.4250538021229,4
1222,19,176,457,1.346693386773547,0,6,5833.39,0,20.08,-1227.23,-0.6148446893787575,-12.95,0,1619,1996,0.811122244488978,0.9998423234732151,45-54,U,15-24K,Homeowner,Single Female,1,None/Unknown,5686.536568406618,4
1223,8,100,184,1.565040650406504,0,10,1743.69,0,29.99,-354.39,-0.7203048780487805,-13.45,0,312,492,0.6341463414634146,0.996937228029998,NA,NA,NA,NA,NA,NA,NA,1321.7676952219879,4
1224,11,130,302,1.137123745819398,0,10,2363.78,0,23.8,-467.1,-0.3905518394648829,-17.98,0,815,1196,0.681438127090301,0.9996672773366977,NA,NA,NA,NA,NA,NA,NA,2265.23614592638,4
1225,12,117,223,1.2061068702290076,0,5,1415.38,0,21.49,-240.32,-0.36690076335877864,-5.98,0,457,655,0.6977099236641221,0.997831021273496,NA,NA,NA,NA,NA,NA,NA,1151.7020096663682,4
1226,17,167,508,1.359375,0,14,6237.46,0,23.96,-1413.84,-0.5970608108108109,-21.01,0,1551,2368,0.6549831081081081,0.9987471537890372,25-34,B,35-49K,Homeowner,1 Adult Kids,3,2,5488.663326221809,4
1227,16,163,388,64.26290322580645,0,11386,3810.36,0,29.02,-477.52,-0.3850967741935484,-8.78,0,1065,1240,0.8588709677419355,1,NA,NA,NA,NA,NA,NA,NA,3773.003529411762,1
1228,20,219,648,270.8011477045908,0,35077,14503.89,0,139.8,-2503.73,-0.6246831337325349,-62.33,0,2459,4008,0.6135229540918163,0.9999999999998295,45-54,U,100-124K,Unknown,Single Female,1,None/Unknown,14361.694999755076,2
1229,21,209,661,290.8056116722783,0,21752,18304.31,0,54.73,-1681.31,-0.37739842873176205,-19.99,0,3764,4455,0.8448933782267115,0.999999999999968,55-64,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,18124.85598033419,2
1230,8,35,46,1.2615384615384615,0,6,258.53000000000003,0,22.99,-25.169999999999998,-0.3872307692307692,-4.02,0,42,65,0.6461538461538462,0.9984666274239226,NA,NA,NA,NA,NA,NA,NA,221.96056744741696,4
1231,12,96,161,1.6045576407506703,0,12,1919.79,0,31.98,-554.06,-0.7427077747989276,-29.99,0,375,746,0.5026809651474531,0.9992748511281554,NA,NA,NA,NA,NA,NA,NA,1772.4402263563338,4
1232,8,62,99,1.3966480446927374,1,8,488.49,0,20,-162.14,-0.9058100558659218,-13.3,0,138,179,0.770949720670391,0.7160494556394068,NA,NA,NA,NA,NA,NA,NA,16.455178996354523,4
1233,11,104,213,204.8890701468189,0,15003,1778.52,0,40.04,-332.19,-0.5419086460032626,-10,0,336,613,0.5481239804241436,0.9982969108683313,NA,NA,NA,NA,NA,NA,NA,1504.8022873262128,3
1234,14,173,437,1.2844444444444445,1,10,5547.83,0,49.99,-921.26,-0.5849269841269842,-15.98,0,1330,1575,0.8444444444444444,0.9999318278835517,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,5456.243145495436,4
1235,12,69,103,216.83251231527095,1,19610,894,0,39.2,-99.72,-0.4912315270935961,-12,0,177,203,0.8719211822660099,0.9997263417381571,NA,NA,NA,NA,NA,NA,NA,861.6553826843494,3
1236,12,127,270,1.328804347826087,0,9,3993.01,0,51.38,-685.68,-0.4658152173913043,-18.74,0,1059,1472,0.7194293478260869,0.9998302300036676,35-44,U,50-74K,Unknown,2 Adults Kids,3,1,3887.8586679572345,4
1237,11,86,141,124.05865102639297,1,22177,1051.16,0.4,51.21,-171.72,-0.5035777126099706,-13.45,0,239,341,0.7008797653958945,0.9571498937665689,NA,NA,NA,NA,NA,NA,NA,196.94463909052917,3
1238,14,147,345,1.3324006715165082,0,6,4678.61,0,24.99,-1446.51,-0.8094627867935087,-20.33,0,1224,1787,0.684946838276441,0.9994515641740326,NA,NA,NA,NA,NA,NA,NA,4391.875109203616,4
1239,10,92,182,1.3605263157894736,0,24,2068.5,0,27.37,-430.5,-0.5664473684210526,-9.99,0,584,760,0.7684210526315789,0.9997959297181224,NA,NA,NA,NA,NA,NA,NA,2007.2584092966508,4
1240,20,187,477,156.53333333333333,0,14794,11250.07,0,44.77,-891.73,-0.30962847222222223,-9.24,0,2303,2880,0.7996527777777778,0.9999999999999716,45-54,U,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,11139.775196046761,3
1241,13,109,211,1.3471502590673574,0,10,2041.45,0,49.99,-381.93,-0.6596373056994819,-30,0,441,579,0.7616580310880829,0.9999346916498444,NA,NA,NA,NA,NA,NA,NA,2008.3197791774276,4
1242,10,79,113,1.6244897959183673,0,8,830.11,0,23.36,-270.36,-1.1035102040816327,-29.07,0,169,245,0.689795918367347,0.9995482543686729,NA,NA,NA,NA,NA,NA,NA,786.4443851398023,4
1243,9,37,48,1.2465753424657535,0,6,249.7,0,20.49,-16.85,-0.23082191780821917,-2.19,0,54,73,0.7397260273972602,0.9472118645199811,NA,NA,NA,NA,NA,NA,NA,39.37877098819039,4
1244,10,75,127,1.207373271889401,0,7,603.45,0,54.99,-104.77,-0.48281105990783413,-4,0,151,217,0.695852534562212,0.999718593982582,NA,NA,NA,NA,NA,NA,NA,581.1790941016374,4
1245,16,160,375,178.63790760869566,0,23331,4469.27,0,51.3,-685.83,-0.46591711956521736,-31.91,0,1100,1472,0.7472826086956522,1.0000000000000284,NA,NA,NA,NA,NA,NA,NA,4425.453627463555,2
1246,17,143,303,163.45238095238096,0,17199,5428.25,0,100,-651.07,-0.48442708333333334,-9.99,0,1096,1344,0.8154761904761905,0.9988943516180945,NA,NA,NA,NA,NA,NA,NA,4839.908196177591,3
1247,18,148,388,8.629032258064516,0,19935,6639.95,0,55,-1182,-0.4433608402100525,-15.56,0,2071,2666,0.7768192048012003,0.9998448871704992,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,6474.42580045033,3
1248,12,148,371,74.12315698178665,0,12562,9091.29,0,61.25,-1315.2,-0.5703382480485689,-11.81,0,1904,2306,0.8256721595836947,0.9983155490700503,45-54,U,50-74K,Unknown,1 Adult Kids,2,1,7704.392581090736,3
1249,9,74,105,1.21875,1,5,491.62,0,15,-70.3,-0.3138392857142857,-5.38,0,175,224,0.78125,0.9994892255177255,NA,NA,NA,NA,NA,NA,NA,463.143983252019,4
1250,9,53,68,1.0561797752808988,0,2,203.17,0,7.18,-65.9,-0.7404494382022472,-7.49,0,71,89,0.797752808988764,0.9991861050707969,NA,NA,NA,NA,NA,NA,NA,186.03670423282566,4
1251,9,40,57,74.74074074074075,0,7948,325.77,0,19.98,-95.21,-0.8815740740740741,-8,0,84,108,0.7777777777777778,0.9379841870380118,NA,NA,NA,NA,NA,NA,NA,44.79240922279835,1
1252,13,103,193,31.143229166666668,0,11365,1152.78,0,100,-548.7,-1.42890625,-35.98,0,321,384,0.8359375,0.998046072350363,NA,NA,NA,NA,NA,NA,NA,954.8980625868032,1
1253,12,74,114,1.4428571428571428,0,12,570.15,0,27.98,-151.18,-0.7199047619047619,-6.6,0,144,210,0.6857142857142857,0.9844084431768403,NA,NA,NA,NA,NA,NA,NA,220.6041226873443,4
1254,8,54,66,1.1979166666666667,1,4,252.31,0.45,10.07,-57.24,-0.5962500000000001,-10.58,0,71,96,0.7395833333333334,0.9930976069449673,NA,NA,NA,NA,NA,NA,NA,147.8112429024542,4
1255,10,61,94,1.4526315789473685,0,12,522.3,0,12.99,-181.03,-0.9527894736842105,-8,0,101,190,0.531578947368421,0.9984756528500284,NA,NA,NA,NA,NA,NA,NA,448.77111478369403,4
